Row ID,Column,WC,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5
2322,cleaned_lyrics,631,-11.72,-21.09,-30.56,16.48,7.59,27.27,81.82,100,0,97.53,100,0,20,0,49.61,100,0,75,25
2323,cleaned_lyrics,609,-18.15,59.1,-37.72,-75.85,66.67,100,33.33,0,33.88,100,83.33,33.33,0,84.71,99.18,0,0,0,100
2324,cleaned_lyrics,745,56.93,72.38,64.43,33.97,100,100,0,0,75,0,100,75,87.5,25,0,0,100,50,50
2325,cleaned_lyrics,625,47.08,71.54,50.14,19.56,100,0,18.18,90.91,81.82,0,100,58.82,35.29,41.18,50,0,100,50,0
2326,cleaned_lyrics,445,,-11.67,-58.26,,0,0,100,0,0,100,0,0,0,0,50,50,50,50,50
2327,cleaned_lyrics,233,,,,
2328,cleaned_lyrics,387,12.47,10.5,10.74,16.17,28.03,0,36.12,100,0.64,46.79,86.28,100,0,50,0,76.78,55.56,33.33,100
2329,cleaned_lyrics,607,5.77,-34.39,-24.52,76.22,0,39.67,40,100,80,83.33,100,33.61,0,0,0,99.18,100,100,100
2330,cleaned_lyrics,390,-35.81,-17.72,-44.46,-45.25,0,50,10,100,0,66.67,22.22,0,5.56,100,100,50,0,50,50
2331,cleaned_lyrics,516,-7.24,-22.27,-30.4,30.94,0,0.64,66.88,100,0.64,98.46,40,0,100,100,0,0,0,100,0
2332,cleaned_lyrics,473,-0.61,2.55,-10.38,6,24.29,85.01,0,100,63.18,77.13,8.52,100,46.23,0,98.95,0,98.95,100,0
2333,cleaned_lyrics,477,28.99,26.45,24.92,35.61,48.02,87.6,100,0,30,0,39.24,15.75,40.53,100,0,65.97,0,100,33.33
2334,cleaned_lyrics,464,,,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2335,cleaned_lyrics,320,34.59,81.46,-8.64,30.94,100,0,25,50,50,45.45,18.18,0,100,90.91,0,0,100,0,0
2336,cleaned_lyrics,535,,-14.76,28.39,,0,100,0,33.33,0,0,100,20,0,0,50,50,50,50,50
2337,cleaned_lyrics,405,,82.8,-51.89,,100,50,0,50,100,100,16.67,0,33.33,33.33,50,50,50,50,50
2338,cleaned_lyrics,557,-26.23,-48.72,-1.25,-28.73,0,43.4,89.05,100,67.16,69.42,100,41.14,41.14,0,98.67,0,100,0.44,50.22
2339,cleaned_lyrics,535,3.56,52.37,-16.43,-25.26,100,0,100,0,100,50,50,50,0,100,100,100,100,0,100
2340,cleaned_lyrics,645,6.07,24.24,-42.99,36.95,50,50,66.67,100,0,100,14.29,42.86,0,100,0,100,20,40,40
2341,cleaned_lyrics,568,6.03,-0.79,8.33,10.55,22.7,35.09,47.48,100,0,69.27,38.53,100,82.68,0,0,0,100,0.44,50.88
2342,cleaned_lyrics,851,53.19,66.18,43.67,49.73,100,7.81,0,85.93,23.44,0,100,86.31,14.43,52.08,16.37,100,100,0,16.67
2343,cleaned_lyrics,486,11.82,28.52,-10.82,17.76,47.7,12.5,100,37.5,0,96.05,100,0,100,25,49.49,50,0,100,0
2344,cleaned_lyrics,832,41.58,50.09,57.91,16.74,82.47,60.38,0,100,27.78,0,98.69,68.65,100,11.17,49.7,0,100,100,50
2345,cleaned_lyrics,849,-2.83,-2.22,-20.57,14.3,20.76,20.76,56.78,100,0,81.82,100,54.55,0,65.06,33.33,100,16.67,0,16.96
2346,cleaned_lyrics,594,33.86,86.87,17.5,-2.79,100,55.56,33.33,0,68.36,14.29,0,14.29,100,5.69,40,0,40,100,60.85
2347,cleaned_lyrics,780,-7.38,-29.25,-54.77,61.88,0,30.77,100,46.15,38.46,100,20,0,10,80,0,0,100,100,0
2348,cleaned_lyrics,610,17.38,8.43,55.26,-11.56,22.73,0,9.09,100,4.55,0,23.53,64.71,100,17.65,0,0,0,100,100
2349,cleaned_lyrics,781,9.7,58.76,20.78,-50.43,100,12.68,88.77,0,88.77,24.79,100,21.74,21.74,0,99.36,33.33,66.67,0,100
2350,cleaned_lyrics,835,19.07,-25.18,20.52,61.88,0,5.56,94.44,100,5.56,19.05,100,28.57,0,4.76,0,100,33.33,66.67,0
2351,cleaned_lyrics,572,12.79,14.71,35.14,-11.49,38.27,100,0,83.03,62.27,13.31,100,87.45,0,21.86,79.96,100,80.84,0,60.63
2352,cleaned_lyrics,978,-8.75,9.28,-27.44,-8.1,24.66,0,16.44,100,0.84,100,17.89,19.94,82.54,0,100,34.92,29.91,80.51,0
2353,cleaned_lyrics,720,32.67,50.5,37.73,9.78,83.33,0,91.67,16.67,100,0,100,32,44,72,28.57,14.29,0,100,28.57
2354,cleaned_lyrics,729,4.81,25.13,-41.66,30.94,28.28,0,60.09,70.7,100,100,63.16,47.37,0,6.13,0,100,0,0,0
2355,cleaned_lyrics,746,31.17,38.3,-39.33,94.54,56.53,40,100,0,20,100,0,42.25,60.36,96.58,0,50.33,100,100,50.33
2356,cleaned_lyrics,616,-33.28,-27.24,-57.75,-14.84,0,54.73,95.47,45.67,100,100,7.01,0,7.01,10.51,100,67.21,33.6,33.6,0
2357,cleaned_lyrics,789,56.01,39.36,34.81,93.88,45.31,7.55,52.86,0,100,35.57,87.92,55.71,100,0,0,100,100,100,33.55
2358,cleaned_lyrics,705,37.4,63.43,5.02,43.76,100,0,72.73,18.18,100,41.18,100,35.29,0,23.53,0,100,0,100,0
2359,cleaned_lyrics,522,24.41,40.84,15.46,16.91,65.16,65.16,100,75,0,16.6,16.6,0,100,26.09,24.76,24.76,0,100,25
2360,cleaned_lyrics,448,51.9,73.77,53.5,28.43,100,0,33.33,7.64,95.28,12.41,100,73.05,95.38,0,0,50,100,0,50.56
2361,cleaned_lyrics,514,-23.95,-10.84,-18.02,-42.98,0,0,100,0,20.39,66.67,0,0,100,33.66,66.02,33.01,66.02,0,100
2362,cleaned_lyrics,541,39.89,43.42,7.08,69.19,33.87,0,19.23,69.23,100,40.03,100,27.27,4.55,0,0,100,50,100,0
2363,cleaned_lyrics,441,,-28.37,26.86,,0,52.53,100,28.8,28.8,11.88,100,0,100,28.57,50,50,50,50,50
2364,cleaned_lyrics,639,-21.7,1.18,-43.52,-22.77,16.34,57.21,89.9,0,100,100,37.93,0,55.17,53.05,100,50,0,50,0
2365,cleaned_lyrics,762,43.15,47.91,35.39,46.15,73.73,0,100,62.89,81.45,0,100,15.21,52.96,15.21,0,49.59,25.12,100,50.08
2366,cleaned_lyrics,602,2.83,41.62,-11.16,-21.98,63.34,0,78.71,100,50.32,74.66,100,71.54,0,45.99,66.48,100,0,33.8,67.6
2367,cleaned_lyrics,304,14.08,-14.46,25.76,30.94,0,0,12.5,100,13.33,12.5,75,0,100,26.25,0,100,0,0,0
2368,cleaned_lyrics,539,1.64,35.5,-40.65,10.05,61.07,97.72,85.5,0,100,100,0,14.29,57.14,18.96,75,0,100,100,25.47
2369,cleaned_lyrics,599,58.85,74.47,59.63,42.45,90.38,60.25,15.06,0,100,4.42,41.59,100,73.45,0,0,60,0,100,0
2370,cleaned_lyrics,586,33.79,61.18,33.37,6.83,85.38,75,100,62.5,0,0,29.84,9.2,100,33.96,97.46,0,100,100,0
2371,cleaned_lyrics,861,27.32,-18.33,24.48,75.81,0,10.27,19.24,100,28.22,8.35,100,0,40,0,0,100,66.73,33.46,0.19
2372,cleaned_lyrics,379,22.58,-10.36,48.09,30.01,7.41,100,7.41,38.27,0,0,30,40,100,20.87,25,0,50,100,25.33
2373,cleaned_lyrics,826,-11.28,22.84,-40.4,-16.28,41.31,0,100,73.68,57.89,100,88.63,22.16,0,44.31,100,90.6,0,30.2,0
2374,cleaned_lyrics,232,,,,
2375,cleaned_lyrics,664,20.33,45.58,35.41,-20,54.55,100,45.45,0,28.58,11.11,0,66.67,100,14.48,49.25,98.51,49.25,0,100
2376,cleaned_lyrics,618,-12.08,8.82,-38.63,-6.43,43.78,100,88.76,90.68,0,64.19,0,24.07,35.29,100,100,100,0,50.81,0.41
2377,cleaned_lyrics,650,12.91,49.57,-10.84,0,50,0,50,30,100,85.71,100,0,71.43,0,50,50,100,0,50
2378,cleaned_lyrics,1270,7.26,48.68,-36.92,10.01,70,0,90,90,100,100,30,54,28,0,100,100,66.67,33.33,0
2379,cleaned_lyrics,224,,,,
2380,cleaned_lyrics,642,43.35,52.5,24.57,52.99,78.14,68.22,100,0,60,15.57,87.74,0,100,0,19.84,39.69,40,100,0
2381,cleaned_lyrics,670,-2.25,-18.54,3.36,8.43,0,100,42.86,7.14,35.71,61.11,0,100,100,66.67,0,50,0,100,100
2382,cleaned_lyrics,606,3.67,-15.14,-4.8,30.94,0,0.43,100,19.39,5.17,59.62,60.87,0,100,69.57,0,0,100,0,0
2383,cleaned_lyrics,492,46.04,82.52,40.61,14.99,100,14.34,0,0,86.54,0,58.16,80.42,31.45,100,0,100,33.67,0,67.35
2384,cleaned_lyrics,312,74.36,55.38,92.09,75.61,97.42,72.82,25,100,0,0,76.29,100,92.95,78.86,0,32.8,66.67,100,66.67
2385,cleaned_lyrics,147,,,,
2386,cleaned_lyrics,725,9.24,16.22,2.31,9.18,18.75,43.75,25,0,100,50,36.36,9.09,100,0,80,0,100,100,20
2387,cleaned_lyrics,366,43.19,49.18,36.55,43.85,84.32,0,100,20,93.33,4.65,66.67,22.22,100,0,0,0,50,100,50
2388,cleaned_lyrics,332,21.38,62.28,46.61,-44.74,94.78,45.52,0,100,50,0,47.91,100,27.04,51.36,100,0,33.84,33.84,33.84
2389,cleaned_lyrics,460,38.32,72.65,18.04,24.27,100,61.54,0,76.92,46.15,0,9.52,100,0,66.67,33.33,66.67,100,0,33.33
2390,cleaned_lyrics,418,,55.32,7.25,,87.57,0,97.3,80.3,100,31.59,100,31.59,0,57.69,50,50,50,50,50
2391,cleaned_lyrics,540,44.98,55.89,9.86,69.19,75,66.67,100,50,0,41.67,100,50,0,16.67,0,33.33,100,33.33,0
2392,cleaned_lyrics,356,21.4,61.58,-12.76,15.4,76.67,100,0,20,40,66.39,0,10,100,0,98.61,75,50,100,0
2393,cleaned_lyrics,416,-4.17,47.68,-32.83,-27.37,79.87,36.36,9.09,100,0,100,61.69,61.69,20.56,0,49.4,0,50,100,100
2394,cleaned_lyrics,683,11.37,36.48,6.9,-9.25,62.04,25.95,62.04,100,0,0,22.32,29.76,2.57,100,0,66.02,33.01,0.24,100
2395,cleaned_lyrics,710,37.81,63.04,46.32,4.06,71.43,0,57.14,57.14,100,0,92.31,38.46,100,15.38,0,0,33.33,100,100
2396,cleaned_lyrics,416,,-27.89,13.01,,0,28.61,100,52.41,76.2,69.56,100,85.71,42.86,0,50,50,50,50,50
2397,cleaned_lyrics,419,43.63,72.87,24.83,33.2,100,91.67,75,0,67.77,0,13.33,0,100,9.24,0,19.58,78.3,78.3,100
2398,cleaned_lyrics,509,-27.15,-1.72,-10.48,-69.26,22.13,29.92,100,53.28,0,80,100,0,90,92.67,99.02,49.51,0,0,100
2399,cleaned_lyrics,675,-11.28,-25.71,11.44,-19.56,0,38.89,72.22,44.44,100,44.44,44.44,25,100,0,50,100,50,0,100
2400,cleaned_lyrics,1002,-6.71,-16.27,-28.32,24.45,0,9.8,11.37,80.3,100,88.7,100,34.08,0,11.36,24.91,100,75.47,0,50.31
2401,cleaned_lyrics,437,9.53,-5,49.94,-16.35,15.04,100,0,85.94,68.75,0,100,54.79,37.93,37.93,0,0,50,50,100
2402,cleaned_lyrics,759,-9.94,21.86,4.21,-55.91,40,60,100,0,43.58,40,40,100,0,46.09,74.38,0,49.59,0,100
2403,cleaned_lyrics,541,34.36,49.83,28.27,24.97,48.32,50,0,8.33,100,32.29,33.33,60,100,0,33.03,0,33.33,100,0
2404,cleaned_lyrics,542,10.47,47.28,46.22,-62.07,85.55,97.94,62.5,100,0,0,91.72,100,7.43,7.43,100,32.92,0,0,33.85
2405,cleaned_lyrics,548,3.84,18.39,2.36,-9.22,45,100,26.66,74.01,0,40.45,54.61,97.08,0,100,0,11,76.99,11.2,100
2406,cleaned_lyrics,856,18.33,37.81,-16.81,34,57.07,83.33,0,83.33,100,89.53,100,0,66.67,33.33,33.14,100,100,0,33.33
2407,cleaned_lyrics,513,23.26,75.36,-23.22,17.63,100,69.67,19.13,61.25,0,57.61,24.6,57.61,0,100,49.51,49.51,0,100,0
2408,cleaned_lyrics,448,39.06,23.46,42.79,50.92,46.11,46.11,0,100,6.74,0,100,66.67,29.59,80.15,0,100,16.67,50.56,0
2409,cleaned_lyrics,647,-2.51,-22.77,-8.47,23.7,14.5,90.83,100,76.92,0,32.45,0,50.94,42.77,100,0,74.28,0.19,100,75.05
2410,cleaned_lyrics,377,6.61,27.6,3.78,-11.56,46.71,46.71,100,50,0,28.77,100,0,20.62,82.5,0,0,0,100,100
2411,cleaned_lyrics,503,8.83,29.62,-3.27,0.14,49.3,74.65,100,0,38.4,44.18,0,14.73,100,30.58,49.5,0,49.5,100,50
2412,cleaned_lyrics,501,-23.28,8.1,-31.98,-45.95,23.51,12.5,0,100,0,73.71,0,55.56,22.22,100,59.41,20,60,0,100
2413,cleaned_lyrics,334,-5.03,-14.6,61.75,-62.24,10,0,100,90,41.82,0,100,88.89,44.44,35.35,98.51,49.25,0,49.25,100
2414,cleaned_lyrics,624,27.84,32.31,1.69,49.51,42.86,0,42.86,100,51.32,66.67,100,91.67,0,18.88,49.8,100,49.8,49.8,0
2415,cleaned_lyrics,436,29.73,37.82,-32.3,83.66,71.59,0,100,100,27.27,97.84,100,35,0,75,0,50,66.67,100,33.33
2416,cleaned_lyrics,647,-5.51,-6.04,-30.3,19.81,13.13,100,43.77,0,0,58.79,0,1.25,75.31,100,30.77,100,93.02,0,62.02
2417,cleaned_lyrics,679,38.62,70.78,36.9,8.17,100,100,57.14,0,88.25,30.89,100,53.92,53.92,0,100,50,100,50,0
2418,cleaned_lyrics,607,-9.17,-24.91,-49.54,46.95,0,100,33.88,92.7,50.69,100,0,23.85,23.85,67.06,32.51,65.57,33.33,100,0
2419,cleaned_lyrics,529,41.03,78.8,38.23,6.04,100,90,60,0,61.81,23.82,42.87,61.91,100,0,0,0,0,100,67.62
2420,cleaned_lyrics,501,5.56,-2.31,18.41,0.57,20.46,100,22.22,55.56,0,30.36,0,55.56,100,55.56,49.01,50,0,100,50
2421,cleaned_lyrics,608,30.25,27.97,0.69,62.07,43.43,100,56,25.35,0,100,74.88,100,97.09,0,0,100,100,0.83,0.83
2422,cleaned_lyrics,458,13.35,-23.49,9.94,53.59,0,80.39,32.16,67.49,100,37.5,0,100,53.43,40.8,0,100,50,0,0
2423,cleaned_lyrics,398,35.08,78.1,55.01,-27.87,100,30.7,65.35,0,35.09,0,28.73,38.3,100,51.52,65.42,32.5,98.33,0,100
2424,cleaned_lyrics,0,,,,
2425,cleaned_lyrics,520,57.34,78.52,59.53,33.97,100,20,60,30,0,0,25,37.5,100,87.5,0,0,100,50,50
2426,cleaned_lyrics,587,28.64,-23.25,40.21,68.96,0,100,71.51,4.27,4.27,44.72,100,92.91,55.75,0,0,66.1,100,33.33,33.33
2427,cleaned_lyrics,493,-12.02,-22.78,34.68,-47.96,0,100,28.57,74.05,16.33,0,0,83.76,57.69,100,84.48,0,70.4,0.43,100
2428,cleaned_lyrics,736,3.56,0.07,-8.74,19.35,12.78,0,4.55,100,18.18,78.45,100,95,0,90,0,100,1.99,100,100
2429,cleaned_lyrics,517,16.89,70.19,12.71,-32.22,100,57.96,0,76.41,25.47,17.41,0,91.21,38.46,100,99.04,49.52,0,100,75
2430,cleaned_lyrics,582,42.02,51.32,65.26,9.5,82.64,44.51,100,0,84.62,0,95.08,68.03,84.02,100,33.05,0,100,66.67,66.67
2431,cleaned_lyrics,477,-48.91,-46.13,-51.38,-49.23,0,83.82,100,100,57.65,100,0,22.71,12.08,54.63,100,40,60.63,0,80.84
2432,cleaned_lyrics,755,-3.22,-20.24,-21.01,31.6,0,25,25,100,10,70,100,0,10,30,0,100,20,0,20
2433,cleaned_lyrics,600,28.03,92.97,60.31,-69.19,100,21.74,0,26.09,34.78,0,100,83.33,50,66.67,100,50,0,0,100
2434,cleaned_lyrics,441,29.52,57.03,31.22,0.32,79.78,83.33,66.67,0,100,0,52.24,4.47,100,4.47,49.44,0,100,50,50
2435,cleaned_lyrics,343,25.14,-16.16,60.63,30.94,0,0,23.86,100,3.16,0,100,70,53.24,32.94,0,100,0,0,0
2436,cleaned_lyrics,588,-13.3,-46.26,-47.22,53.59,0,78.52,78.52,100,90.1,100,18.8,39.1,0,61.42,0,100,50,0,0
2437,cleaned_lyrics,661,49.87,59.04,61.16,29.41,87.22,100,0,66.67,66.67,0,100,82.3,46.91,46.91,16.42,16.67,100,0,0
2438,cleaned_lyrics,382,-15.34,14.77,-38.01,-22.77,31.82,48.27,100,0,50,100,28.21,62.35,0,83.13,100,100,0,0,0
2439,cleaned_lyrics,521,-18.72,-17.85,-15.99,-22.32,0,100,29.1,7.83,7.83,79.82,0,74.07,100,100,49.52,50,0,100,100
2440,cleaned_lyrics,289,-37.82,-34.74,-44.82,-33.91,0,66.67,100,44.44,11.5,100,6.25,0,62.5,65.57,32.76,65.52,0,32.76,100
2441,cleaned_lyrics,318,28.04,17.74,12.5,53.87,39.71,100,89.95,0,40.83,35.46,5.17,43.03,100,0,0,0,100,50.79,0
2442,cleaned_lyrics,421,35.83,93.2,20.97,-6.67,100,39.32,0,31.45,39.32,0,100,37.43,1.68,100,0,100,0,0,100
2443,cleaned_lyrics,470,14.91,40.8,53.47,-49.54,72.73,0,100,81.82,18.18,0,23.08,30.77,76.92,100,50,0,50,50,100
2444,cleaned_lyrics,638,7.33,-26.6,-27.46,76.06,0,100,63.64,38.01,65.5,100,0,65,86.65,76.57,49.61,99.22,99.22,100,0
2445,cleaned_lyrics,423,-21.46,-41.04,-48.57,25.24,0,32.62,73.4,100,50.49,100,48.94,31.91,0,51.67,0,100,0,50.6,50.6
2446,cleaned_lyrics,0,,,,
2447,cleaned_lyrics,675,-26.88,-14.53,-42.14,-23.97,11.11,88.89,33.33,100,0,100,50,40.91,0,90.91,66.67,0,100,0,66.67
2448,cleaned_lyrics,483,-10.81,44.09,-30.88,-45.65,63.69,0,46.32,100,29.79,100,0,33.33,88.68,48.26,100,49.74,49.74,0,50.79
2449,cleaned_lyrics,604,0.01,15.97,-6.87,-9.06,31.41,31.41,94.24,0,100,54.55,100,36.36,0,48.26,100,0,100,100,50.42
2450,cleaned_lyrics,683,-21.14,-24.1,-30.15,-9.15,0,100,33.33,62.09,39.71,83.15,0,49.28,75.18,100,98.79,32.93,0,100,0.48
2451,cleaned_lyrics,710,5.25,23.83,-5.2,-2.89,50,87.5,100,62.5,0,20,0,26.67,46.67,100,33.33,0,100,33.33,66.67
2452,cleaned_lyrics,0,,,,
2453,cleaned_lyrics,477,8.14,11.65,1.36,11.4,30.34,42.71,100,18.75,0,53.44,73.23,0,100,75,32.99,32.99,0,100,33.33
2454,cleaned_lyrics,614,-13.92,-3.61,-20.1,-18.06,19.07,100,19.07,59.54,0,55.52,27.76,62.46,0,100,49,49,97.99,0,100
2455,cleaned_lyrics,561,38.34,50.05,36.19,28.78,80.38,16.67,100,0,50,0,47.2,11.99,82.4,100,28.32,71.43,0,100,14.29
2456,cleaned_lyrics,692,42.09,63.67,24.07,38.52,100,100,0,70.24,39.02,0,7.83,100,1.39,9.28,42.45,28.26,100,42.86,0
2457,cleaned_lyrics,586,-12.02,-45.03,-8.73,17.71,0,26.17,63.09,100,87.7,61.99,100,50,0,50,49.58,50,0,100,0
2458,cleaned_lyrics,581,2.35,67.16,-35.79,-24.31,100,85.9,17.18,68.72,0,100,0,54.28,48.25,36.19,84.74,100,85.71,0,100
2459,cleaned_lyrics,435,-1.92,-3.72,8.16,-10.2,22.22,22.22,77.78,100,0,30,100,30,0,55,60,0,100,100,100
2460,cleaned_lyrics,541,4.07,61.16,2.85,-51.81,100,14.59,87.55,0,72.96,68.41,100,7.14,92.86,0,100,20.26,0,0,0
2461,cleaned_lyrics,547,6.06,22.13,-4.58,0.63,35.72,100,0,18.53,64.87,51.66,0,100,28.32,34.83,79.27,0,40,100,0
2462,cleaned_lyrics,462,29.66,-13.39,51.64,50.73,0,100,1.36,13.99,1.36,0,47.61,51.88,100,3.75,49.46,98.92,50,100,0
2463,cleaned_lyrics,580,-24.72,-20.04,-43.4,-10.72,0,100,20,50,10,100,0,36.67,33.33,26.67,100,0,72.73,81.82,18.18
2464,cleaned_lyrics,506,18.71,62.1,33.38,-39.35,75.82,100,0,11.11,33.33,0,50.46,9.93,100,5.43,65.69,0,33.33,100,100
2465,cleaned_lyrics,577,-6.38,-11.73,-17.49,10.07,0,100,3.48,3.48,23.65,88.12,0,100,70.37,85.19,59.48,0,60,100,20
2466,cleaned_lyrics,267,-20.38,0.42,-44.85,-16.7,32.1,81.17,100,66.67,0,100,60.62,16.05,0,96.29,49.04,100,0,0,51.92
2467,cleaned_lyrics,338,15.13,33.08,4.13,8.17,48.64,97.28,0,25.95,100,52.87,68.58,100,0,31.89,100,100,100,0,0
2468,cleaned_lyrics,792,62.08,92.32,54.65,39.27,100,26.78,0,14.74,58.94,0,27.71,44.23,100,37.26,0,32.92,0.62,100,0.62
2469,cleaned_lyrics,216,,,,
2470,cleaned_lyrics,512,7.14,36.95,-5.32,-10.21,56.39,0,92.88,28.82,100,15.56,18.31,0,41.67,100,66.02,66.02,0,100,66.67
2471,cleaned_lyrics,1016,4.44,35.66,-47.07,24.74,54.14,100,66.67,0,77.78,90.33,28,16,0,100,59.61,20,60,100,0
2472,cleaned_lyrics,591,-1.6,-31.14,16.49,9.85,0,1.24,62.97,100,87.66,28.38,100,7.69,38.46,0,100,67.23,67.23,67.23,0
2473,cleaned_lyrics,0,,,,
2474,cleaned_lyrics,822,-9.15,-19.81,-31.24,23.59,0,100,26.27,26.27,1.12,100,0,83.29,22.93,73.23,25,100,0,50.3,25.15
2475,cleaned_lyrics,408,11.64,65.84,-34.89,3.96,86.86,0,65.15,78.02,100,100,0,66.67,41.15,74.9,49.39,0,0,100,0
2476,cleaned_lyrics,925,55.27,75.09,46.95,43.76,100,65,40,70,0,0,29.03,100,38.71,51.61,0,100,0,100,0
2477,cleaned_lyrics,963,6.3,9.19,9.89,-0.18,20.43,15.19,88.49,0,100,49.31,88,1.41,100,0,84.6,100,7.58,38.71,0
2478,cleaned_lyrics,638,28.27,82.22,18.49,-15.91,100,100,41.74,0,44.04,34.5,0,74.74,100,1.49,96.95,0,0,100,2.29
2479,cleaned_lyrics,1114,-47.37,-35.69,-47.86,-58.56,0,82.35,100,47.06,18.71,100,0,7.14,50,66.54,74.66,49.78,0,49.78,100
2480,cleaned_lyrics,0,,,,
2481,cleaned_lyrics,683,12.15,51.55,44.28,-59.37,80.66,16.13,0,100,18.74,14.66,31.2,72.57,100,0,100,33.17,33.17,0,67.32
2482,cleaned_lyrics,405,29.86,53.1,16.91,19.56,69.23,0,30.77,100,53.85,44.44,100,100,0,33.33,50,0,50,100,0
2483,cleaned_lyrics,689,15.68,6.12,-20.98,61.88,27.27,100,0,63.64,19.91,87.18,0,100,43.59,95.98,0,100,100,0,0
2484,cleaned_lyrics,766,-37.96,-16.26,-50.41,-47.19,0,7.85,100,23.21,38.57,100,0,5.1,40.77,66.25,99.35,0,25,100,100
2485,cleaned_lyrics,676,-20.95,-32.68,-30.7,0.53,0,100,61.2,80.6,41.8,100,0,77.18,51.45,85.75,65.69,0,100,100,66.67
2486,cleaned_lyrics,581,12.43,4.61,-43.27,75.96,9.78,0,55.56,22.22,100,100,68.82,0,22.94,11.47,0,100,100,100,100
2487,cleaned_lyrics,387,4.98,10.25,-26.25,30.94,24.18,0,100,14.29,38.78,89.79,100,0,41.38,82.76,0,100,0,0,0
2488,cleaned_lyrics,820,34.48,73.75,26.94,2.74,86.67,100,73.33,20,0,0,100,13.33,46.67,100,0,33.33,0,100,100
2489,cleaned_lyrics,711,23.08,17.47,-20.82,72.58,49.35,100,50,92.86,0,48.16,10,56.67,0,100,0,25.52,100,50.35,0.69
2490,cleaned_lyrics,706,36.23,25.82,3.77,79.11,40.18,0,41.18,100,29.41,52.74,100,73.08,0,53.85,0,60,60,100,20
2491,cleaned_lyrics,488,-15.73,28.24,-36.11,-39.31,32.77,0,65.54,33.78,100,100,100,0,3.09,3.09,98.98,0,98.98,0,100
2492,cleaned_lyrics,785,31.29,68.81,40.4,-15.34,80,0,50,60,100,10,0,80,100,30,33.33,0,100,33.33,100
2493,cleaned_lyrics,608,-21.09,0.39,-23.73,-39.94,22.47,100,54.39,18.39,0,69.42,0,64.08,56.93,100,100,0,50,50.41,50.41
2494,cleaned_lyrics,742,-6.54,-22.53,-19.31,22.22,0,100,26.3,71.05,37.49,82.52,0,100,43.72,97.32,33.11,33.11,0,100,0
2495,cleaned_lyrics,574,-30.1,-26.49,-40.75,-23.07,8.72,59.43,100,69.57,0,100,83.33,0,0,94.52,100,0,50,100,50.44
2496,cleaned_lyrics,792,-9.02,-21.81,10.66,-15.91,0,36.52,87.75,38.75,100,47.05,69.14,11.11,100,0,99.37,0,0,100,0
2497,cleaned_lyrics,516,-4.21,-48.53,42.57,-6.67,0,63.89,100,81.94,72.92,0,100,26.83,84.32,52.96,0,100,0,0,100
2498,cleaned_lyrics,729,31.84,72.28,3.89,19.36,77.23,57.92,0,38.62,100,61.84,68.2,17.32,100,0,25,100,0,0,0.17
2499,cleaned_lyrics,468,-17.52,-20.73,-12.01,-19.81,0,100,80,1.94,42.37,75.3,32.9,4.64,100,0,49.47,0,98.94,50,100
2500,cleaned_lyrics,573,12.01,19.96,-0.14,16.21,38.49,58.99,100,0,62.05,42.38,0,21.19,100,25.19,33.04,49.57,0,100,33.33
2501,cleaned_lyrics,719,-23.41,-21.54,-22.75,-25.93,0,60,20,100,22.52,83.33,0,50,100,90.44,97.95,0,97.95,97.95,100
2502,cleaned_lyrics,363,48.2,52.95,60.71,30.94,55.07,35.34,35.34,0,100,0,100,66.67,58.64,36.11,0,100,0,0,0
2503,cleaned_lyrics,730,,-14.76,16.43,,0,33.33,0,100,0,50,100,100,0,0,50,50,50,50,50
2504,cleaned_lyrics,687,19.82,3.3,25.06,31.08,30.84,100,88.66,31.67,0,30.92,100,34.79,34.79,0,0,100,0.36,0.36,0.36
2505,cleaned_lyrics,355,48.83,86.84,59.65,0,100,62.5,0,25,75,0,55.56,51.85,100,29.63,33.33,0,0,100,33.33
2506,cleaned_lyrics,323,-14.56,6.43,-17.15,-32.97,30.81,100,100,0,35.14,70.98,47.32,0,100,100,100,0,33.33,67.71,33.85
2507,cleaned_lyrics,543,36.78,17.95,19.19,73.2,35.7,26.78,0,100,9.92,32.18,83.05,100,0,51.33,0,100,100,50.46,50.46
2508,cleaned_lyrics,660,2.13,44.12,20.35,-58.07,70,0,100,80,60,25,100,0,87.5,43.75,100,25,50,0,100
2509,cleaned_lyrics,490,2.58,12.03,-15.04,10.73,44.44,88.89,66.67,100,0,46.15,15.38,69.23,0,100,0,100,0,0,50
2510,cleaned_lyrics,498,20.18,22.4,12.89,25.25,49.17,87.29,100,64.18,0,30.52,50.87,0,100,45.19,0,100,0,50.51,50.51
2511,cleaned_lyrics,704,34.11,51.01,43.84,7.49,85.71,0,100,14.29,2.14,0,28.57,21.43,100,95.41,0,74.47,0,74.47,100
2512,cleaned_lyrics,560,29.88,30.06,-2.3,61.88,60,100,20,80,0,37.5,0,100,12.5,75,0,100,100,0,0
2513,cleaned_lyrics,370,-29.1,-31.56,-5.2,-50.53,0,42.86,100,42.86,28.57,55.56,100,0,44.44,55.56,100,0,0,100,100
